ITEM_CODE,ITEM_NAME,PHYSICAL_QTY,PRICE,"DIFF QTY","DIFF VALUE",DEPT,GROUPS,SUBGROUPS
126225,"AIRPRO AIRFRSHNER DUAL SCENT LEMON/STRAW. 30ML  6",,34.99,-4,-139.96,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
140977,"KIKI SUPASTAR MULTIFRUIT DRINK 250ML 24",,4.19,-10,-41.9,SUPERMARKET,BEVERAGES,JUICE
141370,"WINE BUCKET W/SHAKER 750ML SET 4PCS PLAIN 52035",,89,-7,-623,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"BAR TOOLS AND ACCESSORIES"
141389,"SHAKER COCKTAIL RECIPE 600ML 13001-R",,69,-11,-759,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"BAR TOOLS AND ACCESSORIES"
141414,"NAPKIN HOLDER TRIANGLE 16.5CM 56009-B",,19.9,-22,-437.8,"HOUSEWARE & KITCHENWARE",BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
141429,"TONG SPAGHETTI PEARL 13  59050",,9.9,-9,-89.1,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY",TONGS
139702,"MCBERRY PURE DELIGHT MARBLE CAKE SLICES 27G 144",,2.89,-149,-430.61,SUPERMARKET,"FOOD CUPBOARD",SNACKS
140593,"STRAINER FINE MESH 650ML PLASTIC L-00840",,34.9,-8,-279.2,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","STRAINER AND FILTERS"
135887,"FABER CASTELL TEXTLINER GREEN HIGHLIGHTER 154863",,6.99,-19,-132.81,STATIONERY,"GENERAL STATIONERY","   WRITING SUPPLIES"
134799,"CONTAINER 4200ML 26X35X12CM PP13781",,9.9,-2,-19.8,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
134326,"FRESHDAYS LONG 18 X 12",,20.99,-13,-272.87,SUPERMARKET,"HOME AND PERSONAL CARE","FEMININE CARE"
149288,"CERES NECTAR CARRIB CRUSH JUICE DRINK 1L 12",,34.99,-3,-104.97,SUPERMARKET,BEVERAGES,JUICE
149365,"MONT NATURAL MINERAL WATER 330ML 20",,1.65,-318,-524.7,SUPERMARKET,BEVERAGES,"MINERAL WATER"
148623,"HOOKS 5UNITS OVER THE DOOR SSTEEL YWU",,26.9,-13,-349.7,"HOUSEWARE & KITCHENWARE",LAUNDARY,HOOKS
148791,"CAKE TOPPER HAPPY BIRTHDAY MIX COLOR",,6.9,-44,-303.6,"TOYS AND ENTERTAINMENT","PARTY SUPPLIES","CELEBRATION DECOR AND ACCESSORIES"
149720,"GRATER BLACK ILC ICC777KA0001 RJK",,19.9,-13,-258.7,"HOUSEWARE & KITCHENWARE","KNIFE AND CHOPPING BOARD",GRATER
145376,"FUNNEL SILICONE COLLAPSIBLE 04GD205",,2.9,-3,-8.7,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","STRAINER AND FILTERS"
147136,"OBA SUNFLOWER OIL 850ML X 12",,39.99,-1,-39.99,SUPERMARKET,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
14719,"EASY MOUZOO MANGO JUICE GLASS BOTTLE 1L 6",,32.99,-6,-197.94,SUPERMARKET,BEVERAGES,JUICE
14722,"EASY MOUZOO MANGO JUICE GLASS BOTTLE 250ML 24",,10.99,-33,-362.67,SUPERMARKET,BEVERAGES,JUICE
157218,"KONKORD IODIZED SALT 300G 12",,5.99,-9,-53.91,SUPERMARKET,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
156226,"CASTILLO DE LANDA SWEET RED WINE 11% VOL 750ML 12",,79.99,-5,-399.95,SUPERMARKET,"BEVERAGES ALCOHOLIC",WINES
156279,"MOLINERA SUGARFREE PINEAPPLE JUICE 1L  12",,29.99,-3,-89.97,SUPERMARKET,BEVERAGES,JUICE
156291,"ASEDA LOCAL WHITE RICE 5KG 5",,139.99,-7,-979.93,SUPERMARKET,"FOOD CUPBOARD","RAW RICE"
156579,"ARTIFICIAL FLOWER",,79,-3,-237,"HOME DECOR & TEXTILES","HOME DECOR",DECORATIVE
156723,"WATER BOTTLE 800ML PLASTIC SPORTS YWU",,59,-4,-236,"HOUSEWARE & KITCHENWARE","FLASK AND BOTTLES",BOTTLE
151036,"BIGOO APPLE DRINK 350ML 20",,3.09,-21,-64.89,SUPERMARKET,BEVERAGES,DRINKS
151350,"CLOCK FOOTBALL BASKETBALL",,49.9,-6,-299.4,"HOME DECOR & TEXTILES","HOME DECOR","WallANDTable Decor"
164672,"DINNER SET 12PCS SET CERAMIC ET-0220-1",,99,-3,-297,"HOUSEWARE & KITCHENWARE",DINNERWARE,DINNER-SETS
163839,"CONTAINER SET 3PCS SQUARE PRIME BG-755",,29.9,-5,-149.5,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
162656,"SERVING BOWL MELAMINE 10 INCHES FEILU 30102",,19.9,-7,-139.3,"HOUSEWARE & KITCHENWARE","MELAMINE WARE","MEL BOWL/BOWL+COVER"
159767,"MUNCHEE MILK CRUNCH BISCUITS 47G  48",,2.59,-37,-95.83,SUPERMARKET,"FOOD CUPBOARD",BISCUITS
161901,"BOWL W/RING LID MEDIUM 250ML PLASTIC L-00881",,9.9,-16,-158.4,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
161075,"AKAI FRIDGE DD 205L SILVER RF060AC-28D",,3499,-1,-3499,"ELECTRICAL APPLIANCES",REFRIGERATOR,"DD TMF REFRIGERATOR"
161978,"SALT&PEPPER SHAKER SET 245ML GLASS C-00153",,14.9,-2,-29.8,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"SALT AND PEPPER/CRUETS"
159065,"STOOL PP X1830 RJK",,69,-8,-552,"HOUSEWARE & KITCHENWARE","HOUSE HOLD PRODUCTS","STOOL PLASTIC"
161582,"DZIRE CEILING FAN 56"" DARK BROWN CF 56 B-HOB",,379,-4,-1516,"ELECTRICAL APPLIANCES",FAN,"CEILING FAN"
161588,"DZIRE CEILING FAN 24"" WHITE CF 24 W-HOB",,349,-3,-1047,"ELECTRICAL APPLIANCES",FAN,"CEILING FAN"
169705,"MOULINEX BLENDER W/MILL 1.5L 450W BLACK LM2B2828",,679,-1,-679,"ELECTRICAL APPLIANCES","FOOD PROCESSOR/BLENDER",BLENDERS
168882,"KITCHEN TOOL SET 6PCS CPQL006 RJK",,79,-6,-474,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","COOKING TOOL SET"
172892,"TAMPICO GRAPE PUNCH  JUICE 500ML 12",,7.99,-5,-39.95,SUPERMARKET,BEVERAGES,JUICE
167727,"PEGS 20PCS SET PLASTIC YWU",,16.89948,-15,-253.4922,"HOUSEWARE & KITCHENWARE",LAUNDARY,"CLOTH PEGS / CLIP"
167757,"COOKWARE 6PCS SET 2MM STEEL HROLAND HR1311 RJK",,399,1,399,"HOUSEWARE & KITCHENWARE",COOKWARE,"COOKWARE SET"
167011,"BIN SET WFLAT LID BLK FINISH RND 5L STEP 5YPG RJK",,95,-2,-190,"HOUSEWARE & KITCHENWARE","HOME HYGIENE",DUSTBINS
165129,"BELPAK SUPER KITCHEN TOWEL  6",,34.99,-6,-209.94,SUPERMARKET,"HOME AND PERSONAL CARE",DISPOSABLE
167245,"TWISCO ENERGY FOOD DRINK SACHET 20G  250",,2.19,-171,-374.49,SUPERMARKET,BEVERAGES,"DRINKING POWDERS"
168192,"OMO HANDWASH POWDER 600G  36",,40.99,-14,-573.86,SUPERMARKET,"HOME AND PERSONAL CARE","LAUNDRY CARE"
167396,"DINNER PLATE 10INCHES CERAMIC EMBOSSED WBCE105 RJK",,16.9,-17,-287.3,"HOUSEWARE & KITCHENWARE",DINNERWARE,PLATE
168361,"MUG SET 4PCS SEE5S019ZH2305220 RJK",,24.9,-5,-124.5,"HOUSEWARE & KITCHENWARE",DINNERWARE,MUGS
179014,"TOY DUMPER TRUCK TOY  OPP YW",,21.9,-14,-306.6,"TOYS AND ENTERTAINMENT","TOYS CARS TRAINS AND VEHICLES","FRICTION TOYS"
175047,"FOUR SPECIAL AMOR RED MOSCATO WINE 750ML 6",,62.99,-12,-755.88,SUPERMARKET,"BEVERAGES ALCOHOLIC",WINES
184389,"CLOTHES HANGER 5PCS SET 40CM PLASTIC XZ3172 YWU",,24.9,-24,-597.6,"HOUSEWARE & KITCHENWARE",LAUNDARY,"CLOTH HANGERS"
18372,"PRINCESS COCOA BUTTER LOTION 400ML  4",,25.99,-6,-155.94,SUPERMARKET,"HOME AND PERSONAL CARE","SKIN CARE"
183270,"TUMBLER 6PCS SET 390ML AKARI BW 15814 RJK",,59,-7,-413,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
183439,"TUMBLER GLASS 454ML 3PCS SET 3GS05 RJK",,29.9,-14,-418.6,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
183598,"CERAMIC SIDE PLATE 8 24FDL020 RJK",,19.9,-44,-875.6,"HOUSEWARE & KITCHENWARE",DINNERWARE,PLATE
184353,"TISSUE HOLDER D SHAPE SS 62080208",,14.9,-24,-357.6,"HOUSEWARE & KITCHENWARE",BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
180227,"PRINCESS HAND SOAP ANTIBACTERIAL ROSE 500ML  4",,22.99,-18,-413.82,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
182097,"FARAGELLO GOLD ORANGE NECTAR TETRAPACK 1L 12",,29.99,-5,-149.95,SUPERMARKET,BEVERAGES,JUICE
182130,"FARAGELLO MANGO NECTAR TETRA PACK 1L 12 (BLUE)",,24.99,-11,-274.89,SUPERMARKET,BEVERAGES,JUICE
179733,"AKAI RICE COOKER 1.8L 700W CK023A-1.8LS",,439,-7,-3073,"ELECTRICAL APPLIANCES","RICE/ MULTI COOKER","POT TYPE RICE COOKER"
179801,"TOILET BRUSH WSTAND PLASTIC 5035",,49.9,-12,-598.8,"HOUSEWARE & KITCHENWARE","HOME HYGIENE","TOILET BRUSHES"
190049,"BEER GLASS 650ML FOOTBALL YWU",,16.9,-21,-354.9,"HOUSEWARE & KITCHENWARE",GLASSWARE,"BEER MUGS AND BEER GLASS"
187971,"JOJONAVI SOURSOP FRUIT CAN JUICE DRINK 330ML 24",,13.49,-9,-121.41,SUPERMARKET,BEVERAGES,JUICE
190054,"SERVING BOWL 7PCS SET 1300ML300ML GLASS YWU",,79,-8,-632,"HOUSEWARE & KITCHENWARE",GLASSWARE,"GLASS BOWL"
189566,"KENWOOD STANDING FAN 16"" IFP16.000BK",,499,-1,-499,"ELECTRICAL APPLIANCES",FAN,"STANDING FAN"
189567,"KENWOOD STANDING FAN 18"" IFP18.000BK",,699,-1,-699,"ELECTRICAL APPLIANCES",FAN,"STANDING FAN"
188869,"BATHMAT 50X80CM BM-278 SILVER CP",,59,-10,-590,"HOME DECOR & TEXTILES","BATH AND LAUNDRY","BATH MATS"
184604,"FUFU BOWL 8"" CERAMIC STKLT SK03 RJK",,24.9,-19,-473.1,"HOUSEWARE & KITCHENWARE",DINNERWARE,BOWLS
185445,"CURTAIN BKT GROM BROWN 54X90"" 02-PA-7261C",,109,-6,-654,"HOME DECOR & TEXTILES",CURTAINS,"GROMMET CURTAINS"
184782,"DISH RACK DELICIOUS",,179,-7,-1253,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"DISH RACKS"
186038,"GLASS JUG WCUP 7PCS SET 1680260ML 19117DDE RJK",,149,-6,-894,"HOUSEWARE & KITCHENWARE",GLASSWARE,"JUGS/JUG WITH LIDS"
194966,"LADLE SLOTTED TURNER SILICONE ZHN HR22PC-16DS",,8.9,-59,-525.1,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
191975,"DINNER SPOON 42G1155 ZHN",,24.9,-20,-498,"HOUSEWARE & KITCHENWARE","CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
191979,"DINNER SPOON 45G0325 ZHN",,24.9,-55,-1369.5,"HOUSEWARE & KITCHENWARE","CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
192002,"MELCOM KITCHEN TOWEL XL 6",,32.99,-6,-197.94,SUPERMARKET,"HOME AND PERSONAL CARE",DISPOSABLE
190728,"MANICURE 5PCS SET YWU",,19.9,-2,-39.8,"HOUSEWARE & KITCHENWARE",BATHROOM,"BATHROOM ACCESSORIES"
192229,"MARBELLA FOOD STORAGE CONTAINER 3PCS SET HL7010DCT",,22.9,-13,-297.7,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
200226,"H&H CANNED MUSHROOM PIECES 400G  12",,20.49,-11,-225.39,SUPERMARKET,"FOOD CUPBOARD","CANNED FOOD"
197991,"MCBERRY DUBAI STRAWBERRY CHOCOLATE WAFER 20G  144",,.89,2,1.78,SUPERMARKET,"FOOD CUPBOARD",BISCUITS
195595,"FOOD COVER METAL  6050-30",,14.9,-29,-432.1,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"KITCHEN ACCESSORIES"
20641,"FARAGELLO COCKTAIL NECTAR TETRA PACK 1L 12 (BLUE)",,24.99,-7,-174.93,SUPERMARKET,BEVERAGES,JUICE
203950,"CERES NECTAR MANGO MANIA JUICE 1L 12",,28.49,-8,-227.92,SUPERMARKET,BEVERAGES,JUICE
202184,"SOFTCARE PINK SANITARY PAD 16PCS   24",,16.49,-24,-395.76,SUPERMARKET,"HOME AND PERSONAL CARE","FEMININE CARE"
202511,"MONTY MOON CHIPS CHEESE 25G  50",,2.99,-50,-149.5,SUPERMARKET,"FOOD CUPBOARD",SAVOURIES
201277,"TRACE & COLOUR BOOK",,14.9,-3,-44.7,STATIONERY,"CHILDREN BOOKS AND GEN REF","BOOKS AND LEARNINGS"
46742,"JUVER DISFRUTA 10 FRUITS & 10 VITAMINS JUICE 1L 12",,32.99,-10,-329.9,SUPERMARKET,BEVERAGES,JUICE
53554,"FROSTY BITE FANTASY VANILLA POUCH 70G 30",,8.99,-79,-710.21,SUPERMARKET,"FROZEN FOOD",ICE-CREAM
40609,"NOVA LEMON DISHWASHING LIQUID 5L  4",,115.99,-3,-347.97,SUPERMARKET,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
49251,"DEVA DISHWASHING LIQUID SOAP LEMON 2.5L  6",,73.99,-3,-221.97,SUPERMARKET,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
54998,"CAREX HANDWASH COMPLETE PROTECT 250ML  12",,24.99,-16,-399.84,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
60997,"SUNNY BROWN SUGAR SACHET 400G 50",,21.99,-13,-285.87,SUPERMARKET,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
56679,"CAMEL ANTISEPTIC LIME FRESH  1L  12",,109.99,-4,-439.96,SUPERMARKET,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
33578,"FROSTY BITE ICE CREAM STRAWBERRY TUB 550ML 6",,22.49,-3,-67.47,SUPERMARKET,"FROZEN FOOD",ICE-CREAM
26948,"VOLTPLUS AVR 1KVA W/110V ASSIST OUTPUT AVR-6012",,529,-3,-1587,"ELECTRICAL APPLIANCES",ELECTRICALS,AVR/AVS
40547,"HAPPY DELIGHT MULTIFRUIT JUICE 200ML 24",,5.29,-14,-74.06,SUPERMARKET,BEVERAGES,JUICE
40549,"HAPPY DELIGHT TROPICAL JUICE 200ML 24",,5.29,-1,-5.29,SUPERMARKET,BEVERAGES,JUICE
36773,"FROSTY BITE ICE CREAM VANILLA TUB 1800ML 1",,64.99,-3,-194.97,SUPERMARKET,"FROZEN FOOD",ICE-CREAM
23627,"CONDOR PEAK ROSE WINE 750ML  12",,79.99,-24,-1919.76,SUPERMARKET,"BEVERAGES ALCOHOLIC",WINES
37883,"GEURTS CHERRY JAM 450G 12",,46.99,-11,-516.89,SUPERMARKET,"FOOD CUPBOARD","SPREADS AND TOPPING"
26023,"SOUP PLATE MELAMINE 11 INCHES ZHN 11B016",,16.9,-37,-625.3,"HOUSEWARE & KITCHENWARE","MELAMINE WARE","MEL PLATE"
87909,"SERVING BOWL MELAMINE 11 INCHES ZHN B07711",,24.9,-31,-771.9,"HOUSEWARE & KITCHENWARE","MELAMINE WARE","MEL BOWL/BOWL+COVER"
92867,"TOYS BUBBLE GUN SET LX0305646",,85,-4,-340,"TOYS AND ENTERTAINMENT","BACKYARD PLAY","SWIMMING AND POOL ACCESSORIES"
88165,"FONS ULTRA SERVIETTE TISSUE IPLY 100SHEETS  30",,10.29,-12,-123.48,SUPERMARKET,"HOME AND PERSONAL CARE",DISPOSABLE
90630,"CURTAIN ROD EXTANDABLE SIZE 110-210CM 11062-210DG",,75,-2,-150,"HOME DECOR & TEXTILES","CURTAIN RODS","CURTAIN RODS"
92931,"FUFU BOWL 9INCH CERAMIC WHITE H88004 YWU",,24.9,-27,-672.3,"HOUSEWARE & KITCHENWARE",DINNERWARE,BOWLS
85700,"AKAI LED LIGHT RECHARGEABLE LS013RA-1044L/LS028A",,229,-11,-2519,"ELECTRICAL APPLIANCES",LIGHTING/LAMPS,"TORCH/ LANTERN"
88468,"SERVING TRAY 35CM ROUND PLASTIC YWU",,16.9,-28,-473.2,"HOUSEWARE & KITCHENWARE",SERVEWARE,"SERVING TRAYS"
86312,"SAMSUNG BACK COVER J4 32GB",,2,-2,-4,"ELECTRONICS & TELECOM","MOBILE ACCESSORIES","MOBILE COVERS/SCREEN PROTECTORS"
91254,"CLEANOL ANTISEPTIC DISINFECTANT 500ML   12",,26.99,-6,-161.94,SUPERMARKET,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
89177,"DISH RACK PLASTIC WTRAY  44X32CM PLASTIC S900L YWU",,79,-25,-1975,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"DISH RACKS"
86515,"CORNELLY CORN SNACKS 50G  72",,1.09,-1,-1.09,SUPERMARKET,"FOOD CUPBOARD",SNACKS
86896,"COOL BREEZE MEMBRANE AIR FRESHNER OCEAN  8ML 12",,22.99,-1,-22.99,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
92104,"DISH RACK S SHAPE 2LAYER METAL HSWJTS2201 YWU",,125,-9,-1125,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"DISH RACKS"
87583,"JAF-K ROASTED GROUNDNUT 220G  24",,24.99,-7,-174.93,SUPERMARKET,"FOOD CUPBOARD",SNACKS
78088,"CORNER SHELF 3LAYER METAL",,89,-4,-356,"HOUSEWARE & KITCHENWARE",BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
69478,"BEKO CHEST FREEZER SD 530L MARBLE TOP WHT HS-530",,11999,-1,-11999,"ELECTRICAL APPLIANCES",FREEZER,"SINGLE DOOR FREEZER"
69544,"ROMAR AUTOM AIRFRESH REFILL ROSES 250ML  6",,48.99,-5,-244.95,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
73973,"LESIEUR MAYONNAISE WITH FRESH EGGS 475G  12",,56.99,-9,-512.91,SUPERMARKET,"FOOD CUPBOARD","SPREADS AND TOPPING"
78644,"CHRISTMAS DECORATION 6PCS 5CM MIX COLOR 2658",,4.9,-2,-9.8,"HOME DECOR & TEXTILES","XMAS SEASONAL","xmas season"
74247,"RASTA CHOCO MALT 500ML  12",,6.79,-3,-20.37,SUPERMARKET,BEVERAGES,DRINKS
74494,"MEN-S RAINCOAT",,75,-2,-150,"HOME DECOR & TEXTILES","HOME DECOR",XMAS
65902,"SUNNY BROWN SUGAR STICK 500G 24",,37.99,-25,-949.75,SUPERMARKET,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
66315,"LELE STRAWBERRY FLAVOURED TEA  37.5G 12",,17.99,-6,-107.94,SUPERMARKET,BEVERAGES,TEA
75021,"UNOLI HUILE SUNFLOWER OIL 5L  3",,259.99,-1,-259.99,SUPERMARKET,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
71823,"COOL BREEZE HANGING AIR FRESHNER CRANBERRY 11ML 24",,18.99,-16,-303.84,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
76891,"UNOLI SUNFLOWER OIL 1L 15",,54.99,-11,-604.89,SUPERMARKET,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
D683,"LACTASOY CHOCOLATE SOYA MILK 250ML 36",,13.99,-36,-503.64,SUPERMARKET,"FOOD CUPBOARD","MILK AND CREAMERS"
X937,"EVEN FULL CREAM UHT MILK 1L 12",,53.99,-15,-809.85,SUPERMARKET,"FOOD CUPBOARD","MILK AND CREAMERS"
CL293,"DRUM WITH LID 70LTR 50CMX63CM",,139,-2,-278,"HOUSEWARE & KITCHENWARE","HOUSE HOLD PRODUCTS","STORAGE DRUMS"
CL576,"STACK FOOD CONTAINER 500ML 16.2CMX13CMX8CM",,8.9,-1,-8.9,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
CL602,"BASIN 9LTR 36CMX13CM",,13.9,-13,-180.7,"HOUSEWARE & KITCHENWARE",LAUNDARY,"BUCKETS AND BASINS"
CL710,"TAKE AWAY CONTAINER 1000ML 19.5CMX13.2CMX7.5CM",,3.5,-10,-35,"HOUSEWARE & KITCHENWARE",DISPOSABLES,"DISPOSABLE CONTAINERS"
CL716,"SPICE CONTAINER 3PCS SET 400ML 600ML 750ML",,16.9,1,16.9,"HOUSEWARE & KITCHENWARE","STORAGE AND ORGANIZER","STORAGE CONTAINERS"
95403,"COKE ZERO PET 300ML 12",,6.49,-11,-71.39,SUPERMARKET,BEVERAGES,DRINKS
95405,"FANTA COCKTAIL PET 300ML 12",,6.49,-15,-97.35,SUPERMARKET,BEVERAGES,DRINKS
95416,"CHRISTMAS LED LIGHT IN MULTICOLOR 9.5M 100PCS",,49.9,-2,-99.8,"HOME DECOR & TEXTILES","XMAS SEASONAL","xmas season"
97340,"CHALLENGE INSECTICIDE SPRAY  400ML  24",,41.49,-18,-746.82,SUPERMARKET,"HOME AND PERSONAL CARE","INSECTICIDES AND RODENT CONTROL"
93759,"DZIRE STEAM IRON 1600W SI-250A",,189,-7,-1323,"ELECTRICAL APPLIANCES","LINEN CARE","STEAM IRONS"
95760,"CHRISTMAS DECORATION 4CM 12PCS 19BC467",,16.9,-8,-135.2,"HOME DECOR & TEXTILES","XMAS SEASONAL","xmas season"
99602,"ENA PA NON-DAIRY CREAMER 20G 200",,1.89,-242,-457.38,SUPERMARKET,"FOOD CUPBOARD","MILK AND CREAMERS"
99605,"PRINCESS BODY MIST JASMINE 50ML  48",,8.49,-17,-144.33,SUPERMARKET,"HOME AND PERSONAL CARE",FRAGRANCES
99665,"STYLE UP ROLL ON ACTIVE 50ML  6",,9.99,-51,-509.49,SUPERMARKET,"HOME AND PERSONAL CARE",FRAGRANCES
94165,"SATNAM PERFUMED INSECT REPELLANT BALLS 100GMS 120",,11.99,-97,-1163.03,SUPERMARKET,"HOME AND PERSONAL CARE","INSECTICIDES AND RODENT CONTROL"
98372,"ENA PA BAKED BEANS IN TOMATO SAUCE 420G  12",,14.99,-21,-314.79,SUPERMARKET,"FOOD CUPBOARD","CANNED FOOD"
A993,"CERES RED GRAPE BOTTLE 275ML 24",,24.99,-24,-599.76,SUPERMARKET,BEVERAGES,JUICE
94959,"DR MIGHTY WC POWER BALLS BELLFLOWER  5 IN 1 24",,24.99,-25,-624.75,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
98479,"AMALFI HAND SOAP PINA COLADA  500ML  12",,25.99,-11,-285.89,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
02572,"PURE HEAVEN APPLE JUICE 1L 8",,35.99,-4,-143.96,SUPERMARKET,BEVERAGES,JUICE
100658,"MASTERCHEF PIZZA CUTTER BLACK MC32009 RJK",,19.9,-9,-179.1,"HOUSEWARE & KITCHENWARE","KNIFE AND CHOPPING BOARD",CUTTERS
100687,"APPLE LAUNDRY BASKET WITH LID BIG REC-78",,9.9,-1,-9.9,"HOUSEWARE & KITCHENWARE",LAUNDARY,"LAUNDRY BASKET/ITEMS"
101422,"CHEF KNIFE 8INCHES WWOODEN HANDLE ER588B YWU",,34.9,-13,-453.7,"HOUSEWARE & KITCHENWARE","KNIFE AND CHOPPING BOARD","VEG AND FRUIT SLICERS"
101058,"N0 8 SEAFOODS RINGS CHIPS 20G  60",,1.69,-13,-21.97,SUPERMARKET,"FOOD CUPBOARD",SNACKS
100815,"DINNER KNIFE 6PCS 102KN",,9.9,-49,-485.1,"HOUSEWARE & KITCHENWARE","CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
102952,"FRES LIQUID SOAP FRUITS  350ML  24",,17.99,-17,-305.83,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
102995,"LEA COMPLEXION CARE SOAP ROSE  150G  48",,10.89,-17,-185.13,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
103005,"STARS BODY MIST WHITE 90ML  48",,13.49,-1,-13.49,SUPERMARKET,"HOME AND PERSONAL CARE",FRAGRANCES
103063,"DAY BY DAY SHOWER GEL MEN FRESH CLEAN 500ML  24",,22.49,-13,-292.37,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
104192,"SALAD SPINNER 5LT M-123",,19.9,-2,-39.8,"HOUSEWARE & KITCHENWARE","KITCHEN TOOLS AND CULTARY",COLANDERS
104205,"DUSTBIN 25LT SLIM PEDAL M-1054",,129,-3,-387,"HOUSEWARE & KITCHENWARE","HOME HYGIENE",DUSTBINS
104207,"DUSTBIN WPEDAL 40L PLASTIC M-1056",,209,-3,-627,"HOUSEWARE & KITCHENWARE","HOME HYGIENE",DUSTBINS
105232,"HOMEFOODS PURE PALM OIL 500ML 24",,42.49,-22,-934.78,SUPERMARKET,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
104691,"BLING BLEACH IL  12",,16.99,-3,-50.97,SUPERMARKET,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
106995,"AQUALIS BLACK SOAP 120G   60",,8.49,-1,-8.49,SUPERMARKET,"HOME AND PERSONAL CARE","PERSONAL WASH"
107815,"PUMA COLA DRINK 350ML 16",,3.29,-16,-52.64,SUPERMARKET,BEVERAGES,DRINKS
107986,"AKAI CEILING FAN 36"" EF104A-3658WS",,349,-3,-1047,"ELECTRICAL APPLIANCES",FAN,"CEILING FAN"
107987,"AKAI CEILING FAN 36"" EF105A-3658BG",,349,-5,-1745,"ELECTRICAL APPLIANCES",FAN,"CEILING FAN"
118277,"EASY MOUZOO GRAPE NECTAR GLASS BOTTLE 250ML  24",,10.99,-7,-76.93,SUPERMARKET,BEVERAGES,JUICE
118278,"EASY MOUZOO GRAPE NECTAR GLASS BOTTLE 1L  6",,32.99,-3,-98.97,SUPERMARKET,BEVERAGES,JUICE
114542,"PAPER TOWEL HOLDER PLASTIC BG-327",,19.9,-10,-199,"HOUSEWARE & KITCHENWARE",BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
109733,"SIEVE RIM 270X270X70MM SS SSV040 RJK",,19.9,-10,-199,"HOUSEWARE & KITCHENWARE",KITCHENWARE,"KITCHEN ACCESSORIES"
122993,"BINATONE STEAM IRON 2200W SI 2225",,439,-1,-439,"ELECTRICAL APPLIANCES","LINEN CARE","STEAM IRONS"
122218,"AIRPRO  AIRREFRSHENER GEL RIO TROPICA 128G  24",,24.99,-24,-599.76,SUPERMARKET,"HOME AND PERSONAL CARE",FRESHENERS
